user,follower,follower_count,friends_count,screen_name_follower,screen_name_user
268192461,57082583,200,107,tobias_blanke,kingsdh
28080609,57082583,200,107,tobias_blanke,txtcraigbellamy
45620418,57082583,200,107,tobias_blanke,Tyler_Handley
173915441,57082583,200,107,tobias_blanke,DHcenterNet
318588792,57082583,200,107,tobias_blanke,claudia_aradau
76987524,57082583,200,107,tobias_blanke,lornamhughes
21996851,57082583,200,107,tobias_blanke,stevejbrewer
47691811,57082583,200,107,tobias_blanke,sheilajanderson
5439642,57082583,200,107,tobias_blanke,tommyh
15598627,57082583,200,107,tobias_blanke,seth_denbo
55229892,57082583,200,107,tobias_blanke,torstenreimer
29360785,57082583,200,107,tobias_blanke,simon_mahony
77319148,57082583,200,107,tobias_blanke,Ben_OLoughlin
28311044,57082583,200,107,tobias_blanke,agiati
